year_month,week,litres,num_suppliers,grass_growth,CARLOW (OAK PARK),CAVAN (DRUMCONNICK),SHANNON AIRPORT,CORK AIRPORT,MALIN HEAD,CASEMENT Aerodrome,DUBLIN AIRPORT,MACE HEAD,CLOOSH,VALENTIA OBSERVATORY,ATHY (CHANTERLANDS),PILTOWN (KILDALTON AGR COLL ),THOMASTOWN (MT JULIET),SLIEVE BLOOM MTS (NEALSTOWN),BALLINAMORE,MOUNT RUSSELL,ARDEE (BOHARNAMOE),BELMULLET,CLAREMORRIS,KNOCK AIRPORT,NEWPORT,DUNSANY,CARRICKMACROSS (DUNOGE),DERRYGREENAGH,MOUNTDILLON,ELPHIN,ARDTARMON,FETHARD (PARSONSHILL),WATERFORD (TYCOR),MULLINGAR,JFK PARK,JOHNSTOWN CASTLE,GLENEALY (KILMACURRAGH PK),Total cattle,Dairy cows,Other cows,Bulls,Cattle male:  2 years and over,Cattle female:  2 years and over,Cattle male:  1-2 years,Cattle female:  1-2 years,Cattle male:  under 1 year,Cattle female:  under 1 year,Total cattle male,Total cattle female ,Belgium_milk_price,Bulgaria_milk_price,Czech Rep_milk_price,Denmark_milk_price,Germany_milk_price,Estonia_milk_price,Ireland_milk_price,Greece_milk_price,Spain_milk_price,France_milk_price,Croatia_milk_price,Italy_milk_price,Cyprus_milk_price,Latvia_milk_price,Lihtuania_milk_price,Luxembourg_milk_price,Hungary_milk_price,Malta_milk_price,Netherlands_milk_price,Austria_milk_price,Poland_milk_price,Portugal_milk_price,Romania_milk_price,Slovenia_milk_price,Slovakia_milk_price,Finland_milk_price,Sweden_milk_price,EU_milk_price_without UK,UK_milk_price,EU_UK,feed_bag,feed_bulk,feed_ex_port,feed_totals
201405,20,32722989,3381.0,64.0,10.5,10.1,11.1,10.4,10.3,10.1,9.9,10.9,9.9,11.3,10.3,10.7,10.3,9.6,10.0,10.4,10.2,10.7,9.9,9.2,10.7,9.8,9.9,10.2,9.8,,11.1,10.2,11.4,9.6,10.7,10.6,10.5,6926100.0,1226400.0,1129000.0,40800.0,455900.0,428400.0,820500.0,946700.0,901600.0,976800.0,2218800.0,4707300.0,38.01,34.89,34.11,41.0,38.87,36.75,37.1,42.73,35.44,33.89,36.31,41.21,55.86,31.76,27.74,38.75,34.43,46.21,42.0,39.57,32.94,34.65,29.87,35.61,34.47,43.35,40.37,37.40624024,38.4,37.51,3350.0,9966.0,270.0,13586.0
201405,21,32716471,3382.0,72.0,10.5,10.1,11.1,10.4,10.3,10.1,9.9,10.9,9.9,11.3,10.3,10.7,10.3,9.6,10.0,10.4,10.2,10.7,9.9,9.2,10.7,9.8,9.9,10.2,9.8,,11.1,10.2,11.4,9.6,10.7,10.6,10.5,6926100.0,1226400.0,1129000.0,40800.0,455900.0,428400.0,820500.0,946700.0,901600.0,976800.0,2218800.0,4707300.0,38.01,34.89,34.11,41.0,38.87,36.75,37.1,42.73,35.44,33.89,36.31,41.21,55.86,31.76,27.74,38.75,34.43,46.21,42.0,39.57,32.94,34.65,29.87,35.61,34.47,43.35,40.37,37.40624024,38.4,37.51,3350.0,9966.0,270.0,13586.0
201405,22,32740534,3388.0,70.0,10.5,10.1,11.1,10.4,10.3,10.1,9.9,10.9,9.9,11.3,10.3,10.7,10.3,9.6,10.0,10.4,10.2,10.7,9.9,9.2,10.7,9.8,9.9,10.2,9.8,,11.1,10.2,11.4,9.6,10.7,10.6,10.5,6926100.0,1226400.0,1129000.0,40800.0,455900.0,428400.0,820500.0,946700.0,901600.0,976800.0,2218800.0,4707300.0,38.01,34.89,34.11,41.0,38.87,36.75,37.1,42.73,35.44,33.89,36.31,41.21,55.86,31.76,27.74,38.75,34.43,46.21,42.0,39.57,32.94,34.65,29.87,35.61,34.47,43.35,40.37,37.40624024,38.4,37.51,3350.0,9966.0,270.0,13586.0
201406,23,32141399,3393.0,76.0,10.5,10.1,11.1,10.4,10.3,10.1,9.9,10.9,9.9,11.3,10.3,10.7,10.3,9.6,10.0,10.4,10.2,10.7,9.9,9.2,10.7,9.8,9.9,10.2,9.8,,11.1,10.2,11.4,9.6,10.7,10.6,10.5,6926100.0,1226400.0,1129000.0,40800.0,455900.0,428400.0,820500.0,946700.0,901600.0,976800.0,2218800.0,4707300.0,36.41,34.03,33.73,41.0,37.97,32.8,36.9,42.34,35.44,36.19,35.69,41.21,55.64,29.59,26.14,37.85,33.69,46.21,42.0,38.33,32.43,34.34,29.15,34.67,33.63,44.87,39.7,37.42485262,38.32,37.51,1951.0,6549.0,145.0,8645.0
201406,24,31634276,3395.0,71.0,10.5,10.1,11.1,10.4,10.3,10.1,9.9,10.9,9.9,11.3,10.3,10.7,10.3,9.6,10.0,10.4,10.2,10.7,9.9,9.2,10.7,9.8,9.9,10.2,9.8,,11.1,10.2,11.4,9.6,10.7,10.6,10.5,6926100.0,1226400.0,1129000.0,40800.0,455900.0,428400.0,820500.0,946700.0,901600.0,976800.0,2218800.0,4707300.0,36.41,34.03,33.73,41.0,37.97,32.8,36.9,42.34,35.44,36.19,35.69,41.21,55.64,29.59,26.14,37.85,33.69,46.21,42.0,38.33,32.43,34.34,29.15,34.67,33.63,44.87,39.7,37.42485262,38.32,37.51,1951.0,6549.0,145.0,8645.0
201406,25,31208537,3394.0,76.0,10.5,10.1,11.1,10.4,10.3,10.1,9.9,10.9,9.9,11.3,10.3,10.7,10.3,9.6,10.0,10.4,10.2,10.7,9.9,9.2,10.7,9.8,9.9,10.2,9.8,,11.1,10.2,11.4,9.6,10.7,10.6,10.5,6926100.0,1226400.0,1129000.0,40800.0,455900.0,428400.0,820500.0,946700.0,901600.0,976800.0,2218800.0,4707300.0,36.41,34.03,33.73,41.0,37.97,32.8,36.9,42.34,35.44,36.19,35.69,41.21,55.64,29.59,26.14,37.85,33.69,46.21,42.0,38.33,32.43,34.34,29.15,34.67,33.63,44.87,39.7,37.42485262,38.32,37.51,1951.0,6549.0,145.0,8645.0
201406,26,30927126,3399.0,80.0,10.5,10.1,11.1,10.4,10.3,10.1,9.9,10.9,9.9,11.3,10.3,10.7,10.3,9.6,10.0,10.4,10.2,10.7,9.9,9.2,10.7,9.8,9.9,10.2,9.8,,11.1,10.2,11.4,9.6,10.7,10.6,10.5,6926100.0,1226400.0,1129000.0,40800.0,455900.0,428400.0,820500.0,946700.0,901600.0,976800.0,2218800.0,4707300.0,36.41,34.03,33.73,41.0,37.97,32.8,36.9,42.34,35.44,36.19,35.69,41.21,55.64,29.59,26.14,37.85,33.69,46.21,42.0,38.33,32.43,34.34,29.15,34.67,33.63,44.87,39.7,37.42485262,38.32,37.51,1951.0,6549.0,145.0,8645.0
201407,27,30194788,3395.0,70.0,10.5,10.1,11.1,10.4,10.3,10.1,9.9,10.9,9.9,11.3,10.3,10.7,10.3,9.6,10.0,10.4,10.2,10.7,9.9,9.2,10.7,9.8,9.9,10.2,9.8,,11.1,10.2,11.4,9.6,10.7,10.6,10.5,6926100.0,1226400.0,1129000.0,40800.0,455900.0,428400.0,820500.0,946700.0,901600.0,976800.0,2218800.0,4707300.0,35.11,33.94,33.54,39.0,37.18,32.31,35.25,42.36,33.98,37.29,34.06,39.89,54.56,29.32,26.07,36.87,32.35,46.85,39.5,38.21,32.04,33.26,28.85,34.27,33.18,44.6,37.92,36.71772697,38.69,36.92,1880.0,6400.0,183.0,8463.0
201407,28,29707276,3395.0,67.0,10.5,10.1,11.1,10.4,10.3,10.1,9.9,10.9,9.9,11.3,10.3,10.7,10.3,9.6,10.0,10.4,10.2,10.7,9.9,9.2,10.7,9.8,9.9,10.2,9.8,,11.1,10.2,11.4,9.6,10.7,10.6,10.5,6926100.0,1226400.0,1129000.0,40800.0,455900.0,428400.0,820500.0,946700.0,901600.0,976800.0,2218800.0,4707300.0,35.11,33.94,33.54,39.0,37.18,32.31,35.25,42.36,33.98,37.29,34.06,39.89,54.56,29.32,26.07,36.87,32.35,46.85,39.5,38.21,32.04,33.26,28.85,34.27,33.18,44.6,37.92,36.71772697,38.69,36.92,1880.0,6400.0,183.0,8463.0
201407,29,28951005,3397.0,68.0,10.5,10.1,11.1,10.4,10.3,10.1,9.9,10.9,9.9,11.3,10.3,10.7,10.3,9.6,10.0,10.4,10.2,10.7,9.9,9.2,10.7,9.8,9.9,10.2,9.8,,11.1,10.2,11.4,9.6,10.7,10.6,10.5,6926100.0,1226400.0,1129000.0,40800.0,455900.0,428400.0,820500.0,946700.0,901600.0,976800.0,2218800.0,4707300.0,35.11,33.94,33.54,39.0,37.18,32.31,35.25,42.36,33.98,37.29,34.06,39.89,54.56,29.32,26.07,36.87,32.35,46.85,39.5,38.21,32.04,33.26,28.85,34.27,33.18,44.6,37.92,36.71772697,38.69,36.92,1880.0,6400.0,183.0,8463.0
201407,30,28000861,3399.0,67.0,10.5,10.1,11.1,10.4,10.3,10.1,9.9,10.9,9.9,11.3,10.3,10.7,10.3,9.6,10.0,10.4,10.2,10.7,9.9,9.2,10.7,9.8,9.9,10.2,9.8,,11.1,10.2,11.4,9.6,10.7,10.6,10.5,6926100.0,1226400.0,1129000.0,40800.0,455900.0,428400.0,820500.0,946700.0,901600.0,976800.0,2218800.0,4707300.0,35.11,33.94,33.54,39.0,37.18,32.31,35.25,42.36,33.98,37.29,34.06,39.89,54.56,29.32,26.07,36.87,32.35,46.85,39.5,38.21,32.04,33.26,28.85,34.27,33.18,44.6,37.92,36.71772697,38.69,36.92,1880.0,6400.0,183.0,8463.0
201408,31,27153942,3395.0,69.0,10.5,10.1,11.1,10.4,10.3,10.1,9.9,10.9,9.9,11.3,10.3,10.7,10.3,9.6,10.0,10.4,10.2,10.7,9.9,9.2,10.7,9.8,9.9,10.2,9.8,,11.1,10.2,11.4,9.6,10.7,10.6,10.5,6926100.0,1226400.0,1129000.0,40800.0,455900.0,428400.0,820500.0,946700.0,901600.0,976800.0,2218800.0,4707300.0,34.36,33.84,32.54,38.0,37.09,29.88,36.52,42.31,33.79,38.43,33.97,39.73,54.89,27.21,24.27,36.57,31.8,49.12,39.75,38.37,30.18,33.31,29.05,33.79,32.84,46.37,36.78,36.70038769,38.08,36.84,2580.0,7519.0,86.0,10185.0
201408,32,26699647,3396.0,60.0,10.5,10.1,11.1,10.4,10.3,10.1,9.9,10.9,9.9,11.3,10.3,10.7,10.3,9.6,10.0,10.4,10.2,10.7,9.9,9.2,10.7,9.8,9.9,10.2,9.8,,11.1,10.2,11.4,9.6,10.7,10.6,10.5,6926100.0,1226400.0,1129000.0,40800.0,455900.0,428400.0,820500.0,946700.0,901600.0,976800.0,2218800.0,4707300.0,34.36,33.84,32.54,38.0,37.09,29.88,36.52,42.31,33.79,38.43,33.97,39.73,54.89,27.21,24.27,36.57,31.8,49.12,39.75,38.37,30.18,33.31,29.05,33.79,32.84,46.37,36.78,36.70038769,38.08,36.84,2580.0,7519.0,86.0,10185.0
201408,33,25830737,3396.0,59.0,10.5,10.1,11.1,10.4,10.3,10.1,9.9,10.9,9.9,11.3,10.3,10.7,10.3,9.6,10.0,10.4,10.2,10.7,9.9,9.2,10.7,9.8,9.9,10.2,9.8,,11.1,10.2,11.4,9.6,10.7,10.6,10.5,6926100.0,1226400.0,1129000.0,40800.0,455900.0,428400.0,820500.0,946700.0,901600.0,976800.0,2218800.0,4707300.0,34.36,33.84,32.54,38.0,37.09,29.88,36.52,42.31,33.79,38.43,33.97,39.73,54.89,27.21,24.27,36.57,31.8,49.12,39.75,38.37,30.18,33.31,29.05,33.79,32.84,46.37,36.78,36.70038769,38.08,36.84,2580.0,7519.0,86.0,10185.0
201408,34,25457800,3396.0,59.0,10.5,10.1,11.1,10.4,10.3,10.1,9.9,10.9,9.9,11.3,10.3,10.7,10.3,9.6,10.0,10.4,10.2,10.7,9.9,9.2,10.7,9.8,9.9,10.2,9.8,,11.1,10.2,11.4,9.6,10.7,10.6,10.5,6926100.0,1226400.0,1129000.0,40800.0,455900.0,428400.0,820500.0,946700.0,901600.0,976800.0,2218800.0,4707300.0,34.36,33.84,32.54,38.0,37.09,29.88,36.52,42.31,33.79,38.43,33.97,39.73,54.89,27.21,24.27,36.57,31.8,49.12,39.75,38.37,30.18,33.31,29.05,33.79,32.84,46.37,36.78,36.70038769,38.08,36.84,2580.0,7519.0,86.0,10185.0
201408,35,24985414,3400.0,62.0,10.5,10.1,11.1,10.4,10.3,10.1,9.9,10.9,9.9,11.3,10.3,10.7,10.3,9.6,10.0,10.4,10.2,10.7,9.9,9.2,10.7,9.8,9.9,10.2,9.8,,11.1,10.2,11.4,9.6,10.7,10.6,10.5,6926100.0,1226400.0,1129000.0,40800.0,455900.0,428400.0,820500.0,946700.0,901600.0,976800.0,2218800.0,4707300.0,34.36,33.84,32.54,38.0,37.09,29.88,36.52,42.31,33.79,38.43,33.97,39.73,54.89,27.21,24.27,36.57,31.8,49.12,39.75,38.37,30.18,33.31,29.05,33.79,32.84,46.37,36.78,36.70038769,38.08,36.84,2580.0,7519.0,86.0,10185.0
201409,36,23883087,3394.0,53.0,10.5,10.1,11.1,10.4,10.3,10.1,9.9,10.9,9.9,11.3,10.3,10.7,10.3,9.6,10.0,10.4,10.2,10.7,9.9,9.2,10.7,9.8,9.9,10.2,9.8,,11.1,10.2,11.4,9.6,10.7,10.6,10.5,6926100.0,1226400.0,1129000.0,40800.0,455900.0,428400.0,820500.0,946700.0,901600.0,976800.0,2218800.0,4707300.0,33.29,33.57,31.99,37.5,36.44,25.15,35.45,42.63,34.08,38.84,34.56,39.17,55.62,23.36,22.78,36.02,32.08,49.12,38.0,39.02,29.74,33.45,29.19,33.46,32.63,43.81,36.76,36.20065087,37.81,36.36,1889.0,6015.0,85.0,7989.0
201409,37,23381768,3396.0,63.0,10.5,10.1,11.1,10.4,10.3,10.1,9.9,10.9,9.9,11.3,10.3,10.7,10.3,9.6,10.0,10.4,10.2,10.7,9.9,9.2,10.7,9.8,9.9,10.2,9.8,,11.1,10.2,11.4,9.6,10.7,10.6,10.5,6926100.0,1226400.0,1129000.0,40800.0,455900.0,428400.0,820500.0,946700.0,901600.0,976800.0,2218800.0,4707300.0,33.29,33.57,31.99,37.5,36.44,25.15,35.45,42.63,34.08,38.84,34.56,39.17,55.62,23.36,22.78,36.02,32.08,49.12,38.0,39.02,29.74,33.45,29.19,33.46,32.63,43.81,36.76,36.20065087,37.81,36.36,1889.0,6015.0,85.0,7989.0
201409,38,22975350,3393.0,57.0,10.5,10.1,11.1,10.4,10.3,10.1,9.9,10.9,9.9,11.3,10.3,10.7,10.3,9.6,10.0,10.4,10.2,10.7,9.9,9.2,10.7,9.8,9.9,10.2,9.8,,11.1,10.2,11.4,9.6,10.7,10.6,10.5,6926100.0,1226400.0,1129000.0,40800.0,455900.0,428400.0,820500.0,946700.0,901600.0,976800.0,2218800.0,4707300.0,33.29,33.57,31.99,37.5,36.44,25.15,35.45,42.63,34.08,38.84,34.56,39.17,55.62,23.36,22.78,36.02,32.08,49.12,38.0,39.02,29.74,33.45,29.19,33.46,32.63,43.81,36.76,36.20065087,37.81,36.36,1889.0,6015.0,85.0,7989.0
201409,39,21937211,3395.0,46.0,10.5,10.1,11.1,10.4,10.3,10.1,9.9,10.9,9.9,11.3,10.3,10.7,10.3,9.6,10.0,10.4,10.2,10.7,9.9,9.2,10.7,9.8,9.9,10.2,9.8,,11.1,10.2,11.4,9.6,10.7,10.6,10.5,6926100.0,1226400.0,1129000.0,40800.0,455900.0,428400.0,820500.0,946700.0,901600.0,976800.0,2218800.0,4707300.0,33.29,33.57,31.99,37.5,36.44,25.15,35.45,42.63,34.08,38.84,34.56,39.17,55.62,23.36,22.78,36.02,32.08,49.12,38.0,39.02,29.74,33.45,29.19,33.46,32.63,43.81,36.76,36.20065087,37.81,36.36,1889.0,6015.0,85.0,7989.0
201410,40,20671041,3385.0,50.0,10.5,10.1,11.1,10.4,10.3,10.1,9.9,10.9,9.9,11.3,10.3,10.7,10.3,9.6,10.0,10.4,10.2,10.7,9.9,9.2,10.7,9.8,9.9,10.2,9.8,,11.1,10.2,11.4,9.6,10.7,10.6,10.5,6926100.0,1226400.0,1129000.0,40800.0,455900.0,428400.0,820500.0,946700.0,901600.0,976800.0,2218800.0,4707300.0,32.28,33.45,31.57,36.0,35.14,25.54,38.17,42.22,33.11,36.25,34.62,36.77,57.02,23.33,24.37,34.56,32.14,47.61,37.0,37.49,29.64,34.09,30.62,32.39,32.49,44.69,35.99,35.08216821,36.95,35.27,2605.0,6591.0,139.0,9335.0
201410,41,19521496,3384.0,51.0,10.5,10.1,11.1,10.4,10.3,10.1,9.9,10.9,9.9,11.3,10.3,10.7,10.3,9.6,10.0,10.4,10.2,10.7,9.9,9.2,10.7,9.8,9.9,10.2,9.8,,11.1,10.2,11.4,9.6,10.7,10.6,10.5,6926100.0,1226400.0,1129000.0,40800.0,455900.0,428400.0,820500.0,946700.0,901600.0,976800.0,2218800.0,4707300.0,32.28,33.45,31.57,36.0,35.14,25.54,38.17,42.22,33.11,36.25,34.62,36.77,57.02,23.33,24.37,34.56,32.14,47.61,37.0,37.49,29.64,34.09,30.62,32.39,32.49,44.69,35.99,35.08216821,36.95,35.27,2605.0,6591.0,139.0,9335.0
201410,42,18321926,3381.0,42.0,10.5,10.1,11.1,10.4,10.3,10.1,9.9,10.9,9.9,11.3,10.3,10.7,10.3,9.6,10.0,10.4,10.2,10.7,9.9,9.2,10.7,9.8,9.9,10.2,9.8,,11.1,10.2,11.4,9.6,10.7,10.6,10.5,6926100.0,1226400.0,1129000.0,40800.0,455900.0,428400.0,820500.0,946700.0,901600.0,976800.0,2218800.0,4707300.0,32.28,33.45,31.57,36.0,35.14,25.54,38.17,42.22,33.11,36.25,34.62,36.77,57.02,23.33,24.37,34.56,32.14,47.61,37.0,37.49,29.64,34.09,30.62,32.39,32.49,44.69,35.99,35.08216821,36.95,35.27,2605.0,6591.0,139.0,9335.0
201410,43,16886884,3381.0,34.0,10.5,10.1,11.1,10.4,10.3,10.1,9.9,10.9,9.9,11.3,10.3,10.7,10.3,9.6,10.0,10.4,10.2,10.7,9.9,9.2,10.7,9.8,9.9,10.2,9.8,,11.1,10.2,11.4,9.6,10.7,10.6,10.5,6926100.0,1226400.0,1129000.0,40800.0,455900.0,428400.0,820500.0,946700.0,901600.0,976800.0,2218800.0,4707300.0,32.28,33.45,31.57,36.0,35.14,25.54,38.17,42.22,33.11,36.25,34.62,36.77,57.02,23.33,24.37,34.56,32.14,47.61,37.0,37.49,29.64,34.09,30.62,32.39,32.49,44.69,35.99,35.08216821,36.95,35.27,2605.0,6591.0,139.0,9335.0
201411,44,15098803,3357.0,30.0,10.5,10.1,11.1,10.4,10.3,10.1,9.9,10.9,9.9,11.3,10.3,10.7,10.3,9.6,10.0,10.4,10.2,10.7,9.9,9.2,10.7,9.8,9.9,10.2,9.8,,11.1,10.2,11.4,9.6,10.7,10.6,10.5,6926100.0,1226400.0,1129000.0,40800.0,455900.0,428400.0,820500.0,946700.0,901600.0,976800.0,2218800.0,4707300.0,31.28,32.58,31.19,36.0,33.99,25.36,37.58,42.77,33.11,34.93,34.78,36.77,57.62,23.84,25.33,34.03,32.2,47.43,34.5,37.33,29.61,33.88,31.04,32.03,32.06,42.86,35.4,34.22281575,35.63,34.36,3747.0,7451.0,279.0,11477.0
201411,45,13221949,3285.0,25.0,10.5,10.1,11.1,10.4,10.3,10.1,9.9,10.9,9.9,11.3,10.3,10.7,10.3,9.6,10.0,10.4,10.2,10.7,9.9,9.2,10.7,9.8,9.9,10.2,9.8,,11.1,10.2,11.4,9.6,10.7,10.6,10.5,6926100.0,1226400.0,1129000.0,40800.0,455900.0,428400.0,820500.0,946700.0,901600.0,976800.0,2218800.0,4707300.0,31.28,32.58,31.19,36.0,33.99,25.36,37.58,42.77,33.11,34.93,34.78,36.77,57.62,23.84,25.33,34.03,32.2,47.43,34.5,37.33,29.61,33.88,31.04,32.03,32.06,42.86,35.4,34.22281575,35.63,34.36,3747.0,7451.0,279.0,11477.0
201411,46,11077408,3147.0,20.0,10.5,10.1,11.1,10.4,10.3,10.1,9.9,10.9,9.9,11.3,10.3,10.7,10.3,9.6,10.0,10.4,10.2,10.7,9.9,9.2,10.7,9.8,9.9,10.2,9.8,,11.1,10.2,11.4,9.6,10.7,10.6,10.5,6926100.0,1226400.0,1129000.0,40800.0,455900.0,428400.0,820500.0,946700.0,901600.0,976800.0,2218800.0,4707300.0,31.28,32.58,31.19,36.0,33.99,25.36,37.58,42.77,33.11,34.93,34.78,36.77,57.62,23.84,25.33,34.03,32.2,47.43,34.5,37.33,29.61,33.88,31.04,32.03,32.06,42.86,35.4,34.22281575,35.63,34.36,3747.0,7451.0,279.0,11477.0
201411,47,8669290,2852.0,16.0,10.5,10.1,11.1,10.4,10.3,10.1,9.9,10.9,9.9,11.3,10.3,10.7,10.3,9.6,10.0,10.4,10.2,10.7,9.9,9.2,10.7,9.8,9.9,10.2,9.8,,11.1,10.2,11.4,9.6,10.7,10.6,10.5,6926100.0,1226400.0,1129000.0,40800.0,455900.0,428400.0,820500.0,946700.0,901600.0,976800.0,2218800.0,4707300.0,31.28,32.58,31.19,36.0,33.99,25.36,37.58,42.77,33.11,34.93,34.78,36.77,57.62,23.84,25.33,34.03,32.2,47.43,34.5,37.33,29.61,33.88,31.04,32.03,32.06,42.86,35.4,34.22281575,35.63,34.36,3747.0,7451.0,279.0,11477.0
201411,48,6907697,2459.0,11.0,10.5,10.1,11.1,10.4,10.3,10.1,9.9,10.9,9.9,11.3,10.3,10.7,10.3,9.6,10.0,10.4,10.2,10.7,9.9,9.2,10.7,9.8,9.9,10.2,9.8,,11.1,10.2,11.4,9.6,10.7,10.6,10.5,6926100.0,1226400.0,1129000.0,40800.0,455900.0,428400.0,820500.0,946700.0,901600.0,976800.0,2218800.0,4707300.0,31.28,32.58,31.19,36.0,33.99,25.36,37.58,42.77,33.11,34.93,34.78,36.77,57.62,23.84,25.33,34.03,32.2,47.43,34.5,37.33,29.61,33.88,31.04,32.03,32.06,42.86,35.4,34.22281575,35.63,34.36,3747.0,7451.0,279.0,11477.0
201412,49,4743994,1814.0,,10.5,10.1,11.1,10.4,10.3,10.1,9.9,10.9,9.9,11.3,10.3,10.7,10.3,9.6,10.0,10.4,10.2,10.7,9.9,9.2,10.7,9.8,9.9,10.2,9.8,,11.1,10.2,11.4,9.6,10.7,10.6,10.5,6926100.0,1226400.0,1129000.0,40800.0,455900.0,428400.0,820500.0,946700.0,901600.0,976800.0,2218800.0,4707300.0,31.15,32.53,31.13,34.5,32.48,24.95,33.31,42.89,33.4,33.21,34.97,35.97,57.46,24.25,24.12,33.6,31.41,46.36,30.75,36.72,29.98,34.02,30.35,31.72,31.79,42.82,33.47,32.83576847,33.98,32.95,2196.0,5959.0,451.0,8606.0
201412,50,3857244,1442.0,,10.5,10.1,11.1,10.4,10.3,10.1,9.9,10.9,9.9,11.3,10.3,10.7,10.3,9.6,10.0,10.4,10.2,10.7,9.9,9.2,10.7,9.8,9.9,10.2,9.8,,11.1,10.2,11.4,9.6,10.7,10.6,10.5,6926100.0,1226400.0,1129000.0,40800.0,455900.0,428400.0,820500.0,946700.0,901600.0,976800.0,2218800.0,4707300.0,31.15,32.53,31.13,34.5,32.48,24.95,33.31,42.89,33.4,33.21,34.97,35.97,57.46,24.25,24.12,33.6,31.41,46.36,30.75,36.72,29.98,34.02,30.35,31.72,31.79,42.82,33.47,32.83576847,33.98,32.95,2196.0,5959.0,451.0,8606.0
201412,51,3013813,1126.0,,10.5,10.1,11.1,10.4,10.3,10.1,9.9,10.9,9.9,11.3,10.3,10.7,10.3,9.6,10.0,10.4,10.2,10.7,9.9,9.2,10.7,9.8,9.9,10.2,9.8,,11.1,10.2,11.4,9.6,10.7,10.6,10.5,6926100.0,1226400.0,1129000.0,40800.0,455900.0,428400.0,820500.0,946700.0,901600.0,976800.0,2218800.0,4707300.0,31.15,32.53,31.13,34.5,32.48,24.95,33.31,42.89,33.4,33.21,34.97,35.97,57.46,24.25,24.12,33.6,31.41,46.36,30.75,36.72,29.98,34.02,30.35,31.72,31.79,42.82,33.47,32.83576847,33.98,32.95,2196.0,5959.0,451.0,8606.0
201412,52,3823822,890.0,,10.5,10.1,11.1,10.4,10.3,10.1,9.9,10.9,9.9,11.3,10.3,10.7,10.3,9.6,10.0,10.4,10.2,10.7,9.9,9.2,10.7,9.8,9.9,10.2,9.8,,11.1,10.2,11.4,9.6,10.7,10.6,10.5,6926100.0,1226400.0,1129000.0,40800.0,455900.0,428400.0,820500.0,946700.0,901600.0,976800.0,2218800.0,4707300.0,31.15,32.53,31.13,34.5,32.48,24.95,33.31,42.89,33.4,33.21,34.97,35.97,57.46,24.25,24.12,33.6,31.41,46.36,30.75,36.72,29.98,34.02,30.35,31.72,31.79,42.82,33.47,32.83576847,33.98,32.95,2196.0,5959.0,451.0,8606.0
201501,1,983533,417.0,,9.9,9.4,10.5,9.9,9.5,9.4,9.3,10.4,9.3,10.7,9.8,,,8.9,9.2,9.8,9.7,10.0,9.3,8.4,10.0,9.1,9.3,9.6,9.1,,10.1,9.6,10.9,8.9,10.2,10.0,10.0,6963500.0,1295800.0,1075800.0,36500.0,423800.0,384400.0,789600.0,915500.0,994400.0,1047800.0,2244200.0,4719300.0,29.09,31.72,29.76,30.99,30.89,24.13,31.47,42.57,31.84,31.64,34.54,35.54,57.8,22.79,22.91,31.01,28.64,46.17,30.25,35.14,28.55,31.91,30.01,29.65,30.79,41.78,31.33,31.37523801,33.35,31.57,2470.0,4976.0,304.0,7750.0
201501,2,2228467,657.0,,9.9,9.4,10.5,9.9,9.5,9.4,9.3,10.4,9.3,10.7,9.8,,,8.9,9.2,9.8,9.7,10.0,9.3,8.4,10.0,9.1,9.3,9.6,9.1,,10.1,9.6,10.9,8.9,10.2,10.0,10.0,6963500.0,1295800.0,1075800.0,36500.0,423800.0,384400.0,789600.0,915500.0,994400.0,1047800.0,2244200.0,4719300.0,29.09,31.72,29.76,30.99,30.89,24.13,31.47,42.57,31.84,31.64,34.54,35.54,57.8,22.79,22.91,31.01,28.64,46.17,30.25,35.14,28.55,31.91,30.01,29.65,30.79,41.78,31.33,31.37523801,33.35,31.57,2470.0,4976.0,304.0,7750.0
201501,3,2163370,671.0,,9.9,9.4,10.5,9.9,9.5,9.4,9.3,10.4,9.3,10.7,9.8,,,8.9,9.2,9.8,9.7,10.0,9.3,8.4,10.0,9.1,9.3,9.6,9.1,,10.1,9.6,10.9,8.9,10.2,10.0,10.0,6963500.0,1295800.0,1075800.0,36500.0,423800.0,384400.0,789600.0,915500.0,994400.0,1047800.0,2244200.0,4719300.0,29.09,31.72,29.76,30.99,30.89,24.13,31.47,42.57,31.84,31.64,34.54,35.54,57.8,22.79,22.91,31.01,28.64,46.17,30.25,35.14,28.55,31.91,30.01,29.65,30.79,41.78,31.33,31.37523801,33.35,31.57,2470.0,4976.0,304.0,7750.0
201501,4,2459323,741.0,,9.9,9.4,10.5,9.9,9.5,9.4,9.3,10.4,9.3,10.7,9.8,,,8.9,9.2,9.8,9.7,10.0,9.3,8.4,10.0,9.1,9.3,9.6,9.1,,10.1,9.6,10.9,8.9,10.2,10.0,10.0,6963500.0,1295800.0,1075800.0,36500.0,423800.0,384400.0,789600.0,915500.0,994400.0,1047800.0,2244200.0,4719300.0,29.09,31.72,29.76,30.99,30.89,24.13,31.47,42.57,31.84,31.64,34.54,35.54,57.8,22.79,22.91,31.01,28.64,46.17,30.25,35.14,28.55,31.91,30.01,29.65,30.79,41.78,31.33,31.37523801,33.35,31.57,2470.0,4976.0,304.0,7750.0
